epoch,train_loss,macro_all,macro_clean
0,0.10297199909066979,0.8137279806475567,0.8264759163247458
1,0.0809675711769979,0.8566589884724765,0.8645168721676189
2,0.0741149916589915,0.8815587709365521,0.8861109492006453
3,0.06941495291315593,0.8908471464507908,0.8994340376035467
4,0.06635059726052668,0.9001511704732004,0.9074494588492078
5,0.06392342464882375,0.9038980544139454,0.9147515435453316
6,0.06191323603411297,0.9118014138006697,0.9179738676059628
7,0.060234464172806056,0.9196903785728955,0.9246653155127422
8,0.059081317468003915,0.9224867456008701,0.9287196803910093
9,0.057943634183961396,0.9238095044779432,0.9303240748749473
10,0.05674617345898579,0.9254854134074323,0.9318114753298189
11,0.055840249272274885,0.9272697505421529,0.9338358845928453
12,0.05509576007669225,0.9277159955376042,0.9355884301487005
13,0.05401815791979377,0.9297442231282107,0.9382762380366109
14,0.05340549939281338,0.9286343929471056,0.9368858666734556
15,0.05288480990481027,0.9295213763493995,0.9382732404758741
16,0.05224632759725218,0.9307389269916219,0.9393845889407307
17,0.05147060477635362,0.9313399464288816,0.9410659700381351
18,0.050762042171243346,0.9312397649066463,0.9399484047721502
19,0.05052903530634803,0.9341120403504405,0.9415911135400675
20,0.04984090803361638,0.9350015155398237,0.9421269202082669
21,0.049469947664838136,0.9349674110855715,0.943043319423002
22,0.048602600660407065,0.934155656338188,0.9416117122148233
23,0.04803959216117422,0.9333993928650409,0.9431725933808374
24,0.0477024495274156,0.9330122683500919,0.9427611887570183
25,0.04740782486677388,0.9363107180529907,0.9444022351485116
26,0.046878254668780296,0.9350867027759846,0.9437543356287662
27,0.04646161164501648,0.934161504887622,0.9423379883459875
28,0.04592031436962086,0.933158272641547,0.9422334643500629
29,0.04528701661543532,0.9332559770887157,0.9432759775093994
30,0.04502672818062943,0.9358081839758836,0.9443179069243299
31,0.04449047503699532,0.936531693367045,0.9441628207950673
32,0.04423573647281189,0.9374134404567638,0.9439178483515018
33,0.044023598349847634,0.9346914270953466,0.9437538429387462
