epoch,train_loss,macro_all,macro_clean
0,0.10385913120739626,0.785852622104577,0.8146885498718107
1,0.08134194589032358,0.8456398863590986,0.8642275800465542
2,0.07440653133577917,0.868748013692567,0.8832917142662415
3,0.06955173357829943,0.8849963437652293,0.8982290785153144
4,0.06658109065977645,0.9007009337547613,0.9100023838276531
5,0.06375342034376584,0.9112892960708384,0.9178814515816883
6,0.06189613876652805,0.9146292206911095,0.9231489603306993
7,0.06026466773488583,0.9164085150161917,0.9250533875673065
8,0.05888413696553244,0.916616318128642,0.9274566819352753
9,0.05766691919757333,0.922043647370152,0.9325453211124979
10,0.0565448820918471,0.9228066892250111,0.9321233804647493
11,0.055825772507614266,0.9251921136731919,0.9326601088331835
12,0.05499885037486806,0.9279875812895815,0.9361363902695343
13,0.05424683197186543,0.927295387435045,0.9352048767757684
14,0.053586005086536374,0.9266150318314833,0.9360758589472956
15,0.05284780187484545,0.9286668361016303,0.9367922140464885
16,0.052383454932725476,0.929694777225909,0.9390118781510874
17,0.05184835749558914,0.9306800860540494,0.9401369272483976
18,0.05082903345262175,0.930618257057964,0.9406747948299121
19,0.050534479129008755,0.9322006300729632,0.9415225831087781
20,0.049881529881731494,0.9324666842241831,0.9420538293603131
21,0.04938362515616766,0.9293225087327336,0.9394149776714437
22,0.04899824686321147,0.9334346066721276,0.9416594039922728
23,0.048417158015481715,0.9336665739831719,0.9428013904404982
24,0.048254671127914074,0.9330260304087207,0.9431381131068094
25,0.04747555000304957,0.9346327624753666,0.9436998032698478
26,0.04701465779008009,0.9340643679966361,0.9424325750137039
27,0.04671671409364585,0.9340769745165325,0.9430913667590861
28,0.04641706628840921,0.9329082109569676,0.9434382115251688
29,0.045473879865019315,0.9319281520869656,0.9430052636081583
30,0.04532864633879382,0.9353192782786178,0.9436710421430861
31,0.04491069533558555,0.9331780541340516,0.9440638711055072
32,0.04445383186032484,0.9355812407034857,0.9446173400277936
33,0.04425016280277308,0.934597515763791,0.9440077570422871
34,0.04349853843450546,0.9316678621581779,0.9434936246673391
35,0.04313561855900637,0.9299873034690666,0.9426811856851548
36,0.04282043761686309,0.9307652814052011,0.9434442236327247
37,0.04258029845171359,0.93487154591396,0.9429395811418649
38,0.04220733305118678,0.9349403252317647,0.9435442623611653
39,0.04201422669266388,0.9330300779192465,0.9422222677890133
40,0.041368150940308206,0.936280966477094,0.9432188440850985
41,0.04121342519700746,0.9341985516045845,0.9434933139715587
42,0.040764240302391105,0.9350100166565857,0.9423649481016371
43,0.04029537323903251,0.9321345758641731,0.9425190663311238
44,0.040130302794414124,0.9320819288841715,0.9417158908507769
45,0.03955733619848669,0.9334634855136541,0.94058553551292
46,0.03948394651951152,0.9326702578613486,0.9415963582160776
47,0.03932645408634519,0.9299080736073306,0.939812038782676
48,0.03877690183374034,0.9315349466321858,0.9409502639367425
49,0.038544466582573815,0.932365571350595,0.9407697106520301
50,0.03811213081436498,0.9340264336677351,0.9404511205204068
51,0.037908145444870214,0.9323741968354587,0.9398841169282562
52,0.03745241766802339,0.9326565992397761,0.9404739331092001
53,0.037576452272879333,0.9293127517729697,0.9396797060608539
54,0.03697711239558655,0.929561074073366,0.9397713222229399
55,0.036791880802684654,0.9290344011221414,0.9382201619110745
56,0.03657427726947999,0.9283379316105108,0.9395403738006326
57,0.03653817607478781,0.9238161005499075,0.938521340661758
58,0.03617758913845806,0.9280945768567266,0.9400804263862411
59,0.03596359155662767,0.9264951102090568,0.9372179231264999
60,0.03558047665044283,0.9254779555181873,0.9386326306091646
61,0.035306868358300283,0.9285419511737686,0.939014875846991
62,0.03538980392991623,0.9264021913158023,0.9384157817595339
63,0.03533208719539992,0.9245237259382395,0.9382020025453172
64,0.03475766156155329,0.9244393088753595,0.9388147160144608
65,0.034506138298155624,0.9256480128500256,0.9363481939049498
66,0.034380469225592666,0.92609576446164,0.9368807405338218
67,0.03401675178318015,0.9261732618462322,0.9373903609479333
68,0.033560713834978724,0.9231868325147705,0.9365711791264388
69,0.03355227481068927,0.9246150056182777,0.9375732571459516
70,0.03358426840204896,0.9247678505812578,0.9372760898595937
71,0.03326199676554937,0.924483362223423,0.9363923026079983
72,0.033179459404268544,0.9213646531531062,0.9355794798306897
73,0.032726835974597884,0.9215042070376851,0.9368803296338633
74,0.03260067653170217,0.9227792392219321,0.9370442763517436
75,0.03226732465373727,0.9228374190592233,0.9365357118757022
76,0.03230625940247988,0.9218462632173098,0.9354802240601033
77,0.03228547482072434,0.9205874948186821,0.9357690381114343
78,0.03160728142347746,0.9192106206103894,0.9352301374827003
79,0.031780918036679644,0.9213761499132833,0.9355585758351538
80,0.03169133036564558,0.9214666433645,0.9369181281514134
81,0.031188560410951957,0.9194889351346192,0.9357718254479634
82,0.031121373558655765,0.9220063367537874,0.9352127529827234
83,0.030914180096743744,0.9214886071876861,0.9355479709891923
84,0.03084902950449959,0.9221798208006083,0.9351855166795269
85,0.030800107839234148,0.9217126289500837,0.9352290042943394
86,0.030592822664222873,0.9200664686202544,0.934674552834034
87,0.030174370745926986,0.9184984074689027,0.9338904702457598
88,0.03001662622796092,0.9207605415752939,0.9339515046175988
89,0.029992734194620625,0.9181699863838422,0.934217461110408
90,0.02993647106019132,0.9191716999315529,0.9338611657453281
91,0.0298350766580893,0.9192838973237252,0.934428175672828
92,0.0297158819183216,0.9205708582679276,0.9342889939719914
93,0.029337577733310152,0.9196599858688522,0.9345589317144872
94,0.02928028302096622,0.91400814210951,0.9327778153558899
95,0.029383939162115038,0.9199783690628153,0.9345043799809566
96,0.02890153831696554,0.9171490918238111,0.9323840046876636
