epoch,train_loss,macro_all,macro_clean
0,0.10387207332984869,0.7857505240608225,0.8148263442098924
1,0.08134408183259405,0.845584199514382,0.8642298293611078
2,0.07441412342282441,0.8684820503847814,0.8831776909438404
3,0.06955673295881722,0.8849634066217742,0.8981474668333986
4,0.06657958022513233,0.9007155875425072,0.9100059531240219
5,0.0637581817423686,0.9112063650265845,0.9179511819686886
6,0.061907410553414303,0.9142610010484165,0.9229874906470941
7,0.060288190527822506,0.9162130557615668,0.9250731821522051
8,0.05889531452850108,0.91620404970271,0.9272847262316256
9,0.05768280657820213,0.9216642536331033,0.932485870722184
10,0.056560174272064764,0.9227883618332205,0.9320663667486833
11,0.0558561435849457,0.9251734648277982,0.9326201598777233
12,0.054968413429491686,0.9280643449734007,0.9359952371450112
13,0.054233787601793204,0.9269077239614858,0.9349981247542553
14,0.053578318652761726,0.9268347876819165,0.9361853526071073
15,0.05282844005377738,0.9283845127212443,0.9366826358601499
16,0.05239293417269057,0.9294991040425563,0.9388416666472345
17,0.051839607511902905,0.9308986210338781,0.9402613672267055
18,0.05079820670269348,0.9305687548734787,0.9407334178640023
19,0.05059492418835888,0.9319792680918658,0.9413427910048501
20,0.04987243582040836,0.9326147696658352,0.9420908577170559
21,0.049352029167907145,0.9296414949642846,0.9393633136854244
22,0.048993318604353145,0.9330404540206613,0.9417056638266051
23,0.04842972240987278,0.9337540048125431,0.9426089384685363
24,0.0482794198961485,0.9326259131130902,0.9432104311802503
25,0.04747155746069802,0.9342579934826633,0.9436404753607478
26,0.04705772122484205,0.9333163697378863,0.9423092102625158
27,0.0467312559894808,0.9327914863933063,0.9430201051467838
28,0.04640367208901561,0.9324811011656832,0.9433293668655428
29,0.045520171570854306,0.9315056304232008,0.9430149460447608
30,0.04532019918845905,0.9349356392204131,0.9436275253853145
31,0.04487381350153532,0.932840354409149,0.9439068043391226
32,0.044475993052834555,0.9344810718098931,0.9441698762565518
33,0.04419693452452784,0.9344677399625844,0.9438265807694527
34,0.04355978230253244,0.9335333555862358,0.9432878390700441
35,0.043150119708625825,0.9302808790768397,0.942579333540902
36,0.042869658349252444,0.9305134326986958,0.9434584381449146
37,0.04261318300151345,0.9348949351456501,0.943077708056962
38,0.042180799459526824,0.9336136244922228,0.9431121839288437
39,0.042000882218390594,0.931936616246416,0.941865038052105
40,0.04139730447541663,0.9352161199467874,0.9429433346335362
41,0.04117512062273838,0.9337111679317892,0.942959917244644
42,0.04075499775481748,0.9343868546912905,0.9421490767181234
43,0.04031067181910787,0.932514054717884,0.9420597890496224
44,0.040161834442953924,0.9324826761076697,0.9412720605121141
45,0.039574543123334756,0.934940043889917,0.9402539090510406
46,0.0395167981079974,0.9325925696099248,0.9415121912861252
47,0.039310350693462094,0.9303415342180892,0.9398842262316079
48,0.03876379527997621,0.9337143018983557,0.9410129923392357
49,0.03855236444363009,0.9339630946403255,0.9406081742559919
50,0.038100610429168624,0.9352951951454015,0.9404084343287754
51,0.03798636263611661,0.9330585270610519,0.9399866719167606
52,0.03753010124213748,0.9341739417920012,0.9404169515487211
53,0.03764372862084008,0.930831773271759,0.9396236364658591
54,0.03701516691827294,0.9307559154972423,0.9396753104050493
55,0.03686252920018448,0.9308696779437481,0.9382685209034334
56,0.03665922556222577,0.9308122836790128,0.9395636226953464
57,0.03653783362099539,0.9293760334842934,0.938554490189591
58,0.03619609498197124,0.9326244526583995,0.9400104904105039
59,0.035985871501294245,0.9298318755581774,0.9375794263722896
60,0.035614273111735074,0.9277975987327762,0.9387426467655593
61,0.03528244940106904,0.9303050537485754,0.939090987053799
62,0.03539376183934919,0.9278084885548094,0.9382028745866062
63,0.035414431196374774,0.9257653513953044,0.9378046597128987
64,0.03483375995641663,0.9269225460606733,0.9387458270078022
65,0.03451832722285728,0.9257642214230839,0.9362445634485341
66,0.034351696413788164,0.9252870894468267,0.9368488810993568
67,0.033901609640718595,0.92693275139321,0.9376532637263089
68,0.03368783169067823,0.9246738807730874,0.9359429435361817
69,0.033611393032165676,0.9259846973066165,0.9373698446644467
70,0.03358530463316502,0.9244063542565354,0.9367649412913446
71,0.03336312913168699,0.9250721406208934,0.9364439422828124
72,0.03330414770887448,0.9209069524798993,0.9362333479965841
73,0.032597147699295385,0.9212586928296291,0.9368682389884119
74,0.0326545783301522,0.922465471972295,0.9366136754750105
75,0.03224917257634493,0.9229280198438242,0.9367147276683652
76,0.03235358178560987,0.9190818697334368,0.9352070821145271
77,0.03238677352857895,0.9199181122224608,0.93496888235882
78,0.03154799146338915,0.916948321863703,0.9349595984040022
79,0.03178856512975125,0.9204592884146224,0.9352098786911099
80,0.03173450531349296,0.9195122947741848,0.9365957623196225
81,0.03128113002676667,0.9178199843413103,0.9347447116714718
82,0.03113889505220202,0.9237764897828639,0.9361312394943271
83,0.03100634699230229,0.9220259842546128,0.9365480117439456
84,0.03079239430499601,0.9205448312351286,0.9356922313168189
85,0.03085232319330776,0.9207841240791294,0.9350764295064091
86,0.030685065440396904,0.9173452539874011,0.9346092837392951
87,0.030023085854046946,0.9172475731892147,0.9335430250655312
88,0.030118868253006168,0.9177204884823807,0.9342460014708578
89,0.030087953071782005,0.915389681796884,0.9330436215672294
90,0.030081472635924162,0.9165998999179106,0.9334970823385235
91,0.029727905586143553,0.9182219860902978,0.9342168879909146
92,0.02973453610480487,0.9180972182446568,0.9339020548181969
93,0.029406043970377455,0.918928868060828,0.9341196743541392
94,0.029163298828206657,0.916537126890023,0.9336348545932925
95,0.029426037542003416,0.92100999226814,0.9344837999165583
96,0.028918255359316483,0.9187317933254531,0.9325222503869253
97,0.029094408747259076,0.9193595955560337,0.9323751603826737
98,0.0289738571455518,0.9193857978268904,0.9321657752331329
99,0.02863756130575697,0.921188742534718,0.9332197842000961
