epoch,train_loss,macro_all,macro_clean
0,0.10242045968225151,0.8105434119305513,0.8277849651456223
1,0.07983515410250797,0.8603890543454668,0.8682164879315826
2,0.07263042496674227,0.8873550740498284,0.8914402133738267
3,0.06771400289766955,0.9001354514615751,0.9067292938200212
4,0.0646611274162055,0.9072493986924326,0.9134470243967071
5,0.062334502736727394,0.9097357427880285,0.9186326376334012
6,0.06060342717192548,0.9145086883637494,0.9210510563991569
7,0.059094910738450704,0.9221255571100165,0.9282063280296814
8,0.05786118558147452,0.923836241744903,0.9306008600956475
9,0.056735852030498204,0.9241947321159463,0.931361119781911
10,0.05573066643306187,0.9274955747849862,0.9330568826070007
11,0.0547992477787065,0.9281807682796479,0.9357505146030463
12,0.05414926871357165,0.9304002328171986,0.9372172164739866
13,0.053025440916746526,0.9300726325255902,0.9385865895330225
14,0.052488138141867875,0.9310603206778737,0.9372435431932322
15,0.05179431944430529,0.9312214792403639,0.9382674658528355
16,0.05127836007884134,0.9331320020442145,0.9400325241135515
17,0.050577391389307086,0.9335353590701969,0.9414553319079199
18,0.04989885882689403,0.9327374277645956,0.9405705384393939
19,0.04948804225950014,0.9341530032007331,0.9419118848046969
20,0.04885177842372066,0.9360357674850307,0.9431074336661774
21,0.04843437625948108,0.9343505691387429,0.9431108814103459
22,0.04775370412502752,0.9337992643140848,0.9423821036140837
23,0.04706327247368547,0.9336855654453995,0.943905769195142
24,0.04692078140246999,0.9342237493008672,0.9433829920403808
25,0.04633675372371307,0.9363970292969634,0.9448926482959314
26,0.04604736392833156,0.9347916617877713,0.9440337914236234
27,0.04543500168474166,0.9341156166261158,0.9436928844666971
28,0.04494637266592883,0.9326724682916027,0.943339471430735
29,0.04448098420496389,0.9336415680239837,0.9449819616087644
30,0.04403498882748487,0.9357272312695268,0.9457555339854603
31,0.04356841692503119,0.9387346570229262,0.9463232162138888
32,0.04343769343863258,0.9351649586574384,0.9459831928162794
33,0.042969683062408,0.9338974401459802,0.9439609884452436
34,0.04267174197231238,0.9375903898655203,0.9468838503534736
35,0.04222048257542399,0.9359061663270466,0.9462593647183357
36,0.04178660276308383,0.9336855756599285,0.9443783454438938
37,0.041420839938434054,0.935458563177311,0.944900488523513
38,0.04112870667825688,0.9342451871919485,0.9441646692954274
39,0.040966672522626514,0.9335353531158764,0.9455448680115535
40,0.04060961037956096,0.9361002510038523,0.9437144086269559
41,0.039808189537335226,0.933585445238032,0.9451034610592233
42,0.039807855373337156,0.9350651944135622,0.9448408432164772
43,0.03920607936428689,0.9326306523190215,0.9446741270247854
44,0.03898923422445308,0.9353171606560738,0.9449427845069656
45,0.03861022715357852,0.9338981600285414,0.9444488334183605
46,0.03847948592087943,0.9342144646126072,0.943339728265415
47,0.03831631877892838,0.9325055598882869,0.9427262862635757
48,0.037811491379152726,0.9333338727645493,0.943841198594147
49,0.03731413274976142,0.9341993707998305,0.9434837769430199
50,0.0370202694947903,0.9304738544912706,0.9423033909855615
51,0.037081489114315955,0.9321617218029633,0.9432640343922031
52,0.03668948860613854,0.9336560237374614,0.9437717969722466
53,0.0363951787734643,0.9295308953640923,0.9422116902364219
54,0.03578143113125593,0.9324224746350817,0.9418919836824542
55,0.035877142435847185,0.9294930149161401,0.9416962540635415
56,0.0354691166362483,0.9301581297556154,0.9417924601472512
57,0.03499954041680355,0.9317503592135992,0.9415974963362945
58,0.03509637974066175,0.9305030478493264,0.9418651863327285
59,0.03496049220363299,0.9303240084104217,0.9422578675882433
60,0.03475998275173016,0.9298513566530001,0.9413473110439029
61,0.0342901867401578,0.9306234566306956,0.9416447051813268
62,0.034205756180889,0.9306724770556802,0.9423336719163344
63,0.033840545388313874,0.9323019531638705,0.9426139499268759
64,0.033617367121926596,0.929510050631902,0.9407429874758804
65,0.033395575591441476,0.9304663377608452,0.9403041568554149
66,0.033074356601897614,0.9293153413032063,0.9394760320564358
67,0.03313461236055299,0.9278861195539017,0.9399735920683737
68,0.03288441257135117,0.9283561506247731,0.9408655798187345
69,0.032308444633206604,0.9271219125520385,0.93944314782998
70,0.03241594036147271,0.9292638431079467,0.9391652979049704
71,0.0321238762647896,0.9294054400674973,0.9409462584625449
72,0.03203946210089184,0.9277320775086965,0.9389810576588447
73,0.0317092732604825,0.9276985919813503,0.9397632675667504
