epoch,train_loss,macro_all,macro_clean
0,0.10395359575420945,0.7924369620430373,0.8257616147410711
1,0.08074859456046597,0.8441795619570313,0.8664509426421612
2,0.07415915838691778,0.8778104854078778,0.8904266609833434
3,0.06953605062468148,0.8959674801274707,0.9048542621858303
4,0.0664541387295985,0.9011298943146981,0.9124134167659118
5,0.06377135994997653,0.9086697639392817,0.9177586432902837
6,0.06185519048473337,0.9124124047491258,0.9207336907302899
7,0.06059074697968287,0.9159245407603785,0.9247231359861545
8,0.05909947102596035,0.9203810141515655,0.9276817110558143
9,0.05785097883188681,0.921768308036356,0.928777508053598
10,0.05675578780554153,0.9243200608809988,0.931213412477935
11,0.055713576738869314,0.9238669584970356,0.9324031411606948
12,0.05504274776294118,0.9265354060819603,0.9339312693170514
13,0.05430258009514529,0.9264416817011326,0.9362193406357742
14,0.05381640297916783,0.9268930584124238,0.9345158923193425
15,0.052758860077722604,0.9309750541132787,0.9386649879881674
16,0.05219823991941227,0.9302048016892154,0.9390136934482936
17,0.05171869994028584,0.9307188144094581,0.9404794173507989
18,0.050705267928349666,0.9312831593202654,0.9392675781179135
19,0.05059487889810796,0.932553061371527,0.9413974293150408
20,0.04991442242794203,0.9315659952326394,0.9414259833975274
21,0.04936653731779738,0.9319779380592543,0.9414702702625782
22,0.0487477306153748,0.9324759571299671,0.941983431877227
23,0.04843909895190826,0.9339031405504853,0.9414683228839238
24,0.04790898738599522,0.9334868447029001,0.9424361215580754
25,0.04736941965508373,0.9339555319985475,0.9431706047192222
26,0.04717050646960517,0.9348959229310481,0.9432553687447248
27,0.04638449049421719,0.932015424458641,0.9434592077735083
28,0.04632521806892021,0.9304240647739286,0.9428069681653335
29,0.04576636905416901,0.9323153652715859,0.9443727398388375
30,0.045486377661317696,0.9326573430808166,0.9436220419272515
31,0.04487886602543431,0.9324379654961468,0.9437246539319731
32,0.04447320316519056,0.9327624706768911,0.9421076537037868
33,0.04399964750331618,0.9316119984870626,0.9434715008022332
34,0.04381299056385681,0.931048279575764,0.9434468414137988
35,0.04333636675698635,0.9321018847053202,0.9428353914617509
36,0.04283775394652789,0.9332625563159971,0.9432698252526646
37,0.04260327526446664,0.932210969916878,0.9430966504134345
38,0.04214001642778898,0.935738530051691,0.9435961172808168
39,0.04186700882847274,0.9344058702562553,0.9439984155179204
40,0.0417449626689538,0.9323480055973766,0.9420962516783821
41,0.04109754776343321,0.9326493382998775,0.9423993595825951
42,0.04089523375634745,0.9345811494001691,0.9430736015992793
43,0.040639576266755115,0.9335611663635728,0.94289201753708
44,0.04003905094204805,0.9337540905863742,0.9425193316422613
45,0.03992836809829696,0.9334170977065616,0.942939288091819
46,0.039648092669117584,0.9327317463713696,0.9414771794369098
47,0.03929985648928545,0.9309899256074485,0.9416892752413194
48,0.038900711167699255,0.9331786167444034,0.9413098301204882
