epoch,train_loss,macro_all,macro_clean
0,0.1033767683656661,0.8094382519472865,0.8176213728741442
1,0.08130385037579815,0.8599033727177511,0.8694633704538324
2,0.07383144798350859,0.87823379442087,0.8888131210416664
3,0.06931414985995153,0.8910058852489695,0.9016003074780684
4,0.06606609774105278,0.9044794653311755,0.9124692054078939
5,0.06368484706941978,0.9084051070366974,0.9160637110070488
6,0.06161438560474923,0.9184050700143855,0.9257615532811956
7,0.06019147283537484,0.9178223950917979,0.9262274645542987
8,0.0586410875640291,0.9224226084064832,0.9293911315820915
9,0.05740749159138718,0.9243904425054288,0.9313817101153928
10,0.05641267519621622,0.9288878864369664,0.9345789914688357
11,0.055608327654036845,0.9278598913747197,0.9355578099621807
12,0.054955606850293964,0.930128112003678,0.9363665309042412
13,0.05407538175610177,0.9298696472599212,0.9368998756279027
14,0.05319190333723585,0.9298038156539438,0.938321290718277
15,0.052536659010928195,0.9307946877122185,0.9394980084969418
16,0.05173660788835187,0.932107591037193,0.9406203861502087
17,0.05136266319360925,0.9309618598202554,0.9400955156061419
18,0.05055382325153648,0.9311766711380137,0.9406981237453304
19,0.050358133001641915,0.9314594595420407,0.9418730862338344
20,0.04948027154273821,0.9338092416875305,0.9426468079727457
21,0.04891750231494397,0.9319017058778343,0.9419218910366686
22,0.048734846200807626,0.930197255894269,0.9426528463810971
23,0.04819831174317297,0.9328373419715004,0.9425337995212492
24,0.047499884779636674,0.9330594708496881,0.9435766259334845
25,0.04694368226296736,0.9291596841542172,0.9437743068017009
26,0.04655548340671665,0.9332018386614205,0.9437208737752797
27,0.04627659648056432,0.9329352787657345,0.9430365229855708
28,0.04583032152891814,0.9329510828853493,0.9443251773904257
29,0.045545936340377444,0.9320912577207912,0.9437694658355585
30,0.04487038300724038,0.9328036337174458,0.9445479532900742
31,0.044416478442730924,0.9307545594365133,0.9438420858335235
32,0.04452070713916541,0.9285703634331319,0.943802811215162
33,0.043626411261903496,0.9325522300481502,0.9443973034337718
34,0.043283123209144604,0.9309839095858287,0.9442374950927601
35,0.0430745296248477,0.930484248397814,0.9439342313144867
36,0.04278334692775548,0.9290477301686547,0.9439208796062929
